DATE_AS_AT,TOTALS_NATIONAL_TOTAL,TOTALS_NATIONAL_LAST_24HR,TOTALS_CWTH_ALL_TOTAL,TOTALS_CWTH_ALL_LAST_24HR,TOTALS_CWTH_PRIMARY_CARE_TOTAL,TOTALS_CWTH_PRIMARY_CARE_LAST_24HR,TOTALS_CWTH_AGED_CARE_TOTAL,TOTALS_CWTH_AGED_CARE_LAST_24HR,STATE_CLINICS_VIC_TOTAL,STATE_CLINICS_VIC_LAST_24HR,STATE_CLINICS_QLD_TOTAL,STATE_CLINICS_QLD_LAST_24HR,STATE_CLINICS_WA_TOTAL,STATE_CLINICS_WA_LAST_24HR,STATE_CLINICS_TAS_TOTAL,STATE_CLINICS_TAS_LAST_24HR,STATE_CLINICS_SA_TOTAL,STATE_CLINICS_SA_LAST_24HR,STATE_CLINICS_ACT_TOTAL,STATE_CLINICS_ACT_LAST_24HR,STATE_CLINICS_NT_TOTAL,STATE_CLINICS_NT_LAST_24HR,STATE_CLINICS_NSW_TOTAL,STATE_CLINICS_NSW_LAST_24HR,CWTH_AGED_CARE_VIC_TOTAL,CWTH_AGED_CARE_VIC_LAST_24HR,CWTH_AGED_CARE_QLD_TOTAL,CWTH_AGED_CARE_QLD_LAST_24HR,CWTH_AGED_CARE_WA_TOTAL,CWTH_AGED_CARE_WA_LAST_24HR,CWTH_AGED_CARE_TAS_TOTAL,CWTH_AGED_CARE_TAS_LAST_24HR,CWTH_AGED_CARE_SA_TOTAL,CWTH_AGED_CARE_SA_LAST_24HR,CWTH_AGED_CARE_ACT_TOTAL,CWTH_AGED_CARE_ACT_LAST_24HR,CWTH_AGED_CARE_NT_TOTAL,CWTH_AGED_CARE_NT_LAST_24HR,CWTH_AGED_CARE_NSW_TOTAL,CWTH_AGED_CARE_NSW_LAST_24HR,CWTH_PRIMARY_CARE_VIC_TOTAL,CWTH_PRIMARY_CARE_VIC_LAST_24HR,CWTH_PRIMARY_CARE_QLD_TOTAL,CWTH_PRIMARY_CARE_QLD_LAST_24HR,CWTH_PRIMARY_CARE_WA_TOTAL,CWTH_PRIMARY_CARE_WA_LAST_24HR,CWTH_PRIMARY_CARE_TAS_TOTAL,CWTH_PRIMARY_CARE_TAS_LAST_24HR,CWTH_PRIMARY_CARE_SA_TOTAL,CWTH_PRIMARY_CARE_SA_LAST_24HR,CWTH_PRIMARY_CARE_ACT_TOTAL,CWTH_PRIMARY_CARE_ACT_LAST_24HR,CWTH_PRIMARY_CARE_NT_TOTAL,CWTH_PRIMARY_CARE_NT_LAST_24HR,CWTH_PRIMARY_CARE_NSW_TOTAL,CWTH_PRIMARY_CARE_NSW_LAST_24HR,CWTH_AGED_CARE_DOSES_FIRST_DOSE,CWTH_AGED_CARE_DOSES_SECOND_DOSE,CWTH_AGED_CARE_FACILITIES_FIRST_DOSE,CWTH_AGED_CARE_FACILITIES_SECOND_DOSE,APPROX_VIC_SECOND_DOSE_TOTAL,APPROX_QLD_SECOND_DOSE_TOTAL,APPROX_WA_SECOND_DOSE_TOTAL,APPROX_TAS_SECOND_DOSE_TOTAL,APPROX_SA_SECOND_DOSE_TOTAL,APPROX_ACT_SECOND_DOSE_TOTAL,APPROX_NT_SECOND_DOSE_TOTAL,APPROX_NSW_SECOND_DOSE_TOTAL,FIRST_NATIONS_VIC_FIRST_DOSE_TOTAL,FIRST_NATIONS_VIC_SECOND_DOSE_TOTAL,FIRST_NATIONS_QLD_FIRST_DOSE_TOTAL,FIRST_NATIONS_QLD_SECOND_DOSE_TOTAL,FIRST_NATIONS_WA_FIRST_DOSE_TOTAL,FIRST_NATIONS_WA_SECOND_DOSE_TOTAL,FIRST_NATIONS_TAS_FIRST_DOSE_TOTAL,FIRST_NATIONS_TAS_SECOND_DOSE_TOTAL,FIRST_NATIONS_SA_FIRST_DOSE_TOTAL,FIRST_NATIONS_SA_SECOND_DOSE_TOTAL,FIRST_NATIONS_ACT_FIRST_DOSE_TOTAL,FIRST_NATIONS_ACT_SECOND_DOSE_TOTAL,FIRST_NATIONS_NT_FIRST_DOSE_TOTAL,FIRST_NATIONS_NT_SECOND_DOSE_TOTAL,FIRST_NATIONS_NSW_FIRST_DOSE_TOTAL,FIRST_NATIONS_NSW_SECOND_DOSE_TOTAL,FIRST_NATIONS_AUS_FIRST_DOSE_TOTAL,FIRST_NATIONS_AUS_SECOND_DOSE_TOTAL,FIRST_NATIONS_VIC_FIRST_PCT_TOTAL,FIRST_NATIONS_VIC_SECOND_PCT_TOTAL,FIRST_NATIONS_QLD_FIRST_PCT_TOTAL,FIRST_NATIONS_QLD_SECOND_PCT_TOTAL,FIRST_NATIONS_WA_FIRST_PCT_TOTAL,FIRST_NATIONS_WA_SECOND_PCT_TOTAL,FIRST_NATIONS_TAS_FIRST_PCT_TOTAL,FIRST_NATIONS_TAS_SECOND_PCT_TOTAL,FIRST_NATIONS_SA_FIRST_PCT_TOTAL,FIRST_NATIONS_SA_SECOND_PCT_TOTAL,FIRST_NATIONS_ACT_FIRST_PCT_TOTAL,FIRST_NATIONS_ACT_SECOND_PCT_TOTAL,FIRST_NATIONS_NT_FIRST_PCT_TOTAL,FIRST_NATIONS_NT_SECOND_PCT_TOTAL,FIRST_NATIONS_NSW_FIRST_PCT_TOTAL,FIRST_NATIONS_NSW_SECOND_PCT_TOTAL,FIRST_NATIONS_AUS_FIRST_PCT_TOTAL,FIRST_NATIONS_AUS_SECOND_PCT_TOTAL,VALIDATED,URL
2021-08-10,14214009,255964,8132708,165313,7566289,163590,566419,1723,1842599,23846,1032050,15397,585812,8647,184922,2353,445907,6280,160728,2324,100944,1294,1728339,30510,145589,593,101328,-665,48728,256,20973,337,44126,356,8193,0,4407,0,193075,846,1790821,31030,1526051,32719,664780,11153,155070,2005,501603,8626,122463,1612,58867,1209,2746634,75236,309272,257147,2566,2566,1240472,926508,430320,125996,328496,116734,64401,1538347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-11-august-2021.pdf
2021-08-11,14476323,262314,8300868,168160,7728714,162425,572154,5735,1868317,25718,1048373,16323,595759,9947,187013,2091,451780,5873,162981,2253,102468,1524,1758764,30425,146588,999,102474,1146,49005,277,21415,442,44537,411,8407,214,4443,36,195285,2210,1825710,34889,1555273,29222,676678,11898,156791,1721,510718,9115,124264,1801,60217,1350,2819063,72429,313079,259075,2568,2567,1240472,926508,430320,125996,328496,116734,64401,1538347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-12-august-2021.pdf
2021-08-12,14747221,270898,8476831,175963,7899176,170462,577655,5501,1896075,27758,1064215,15842,605647,9888,189829,2816,458634,6854,165078,2097,103950,1482,1786962,28198,147752,1164,102942,468,49398,393,21824,409,44914,377,8432,25,4443,0,197950,2665,1861054,35344,1587778,32505,688857,12179,159502,2711,519669,8951,126342,2078,61443,1226,2894531,75468,316238,261417,2568,2567,1240472,926508,430320,125996,328496,116734,64401,1538347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-13-august-2021.pdf
2021-08-13,15012023,264802,8646679,169848,8062307,163131,584372,6717,1925864,29789,1079442,15227,614833,9186,191795,1966,464447,5813,167332,2254,105272,1322,1816359,29397,148650,898,104174,1232,50118,720,22225,401,45330,416,8548,116,4443,0,200884,2934,1895560,34506,1617740,29962,700355,11498,161402,1900,527757,8088,128951,2609,62747,1304,2967795,73264,320631,263741,2568,2567,1240472,926508,430320,125996,328496,116734,64401,1538347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-14-august-2021.pdf
2021-08-14,15175199,163176,8735013,88334,8150281,87974,584732,360,1948996,23132,1091165,11723,622266,7433,193517,1722,468647,4200,169545,2213,105272,0,1840778,24419,148680,30,104271,97,50118,0,22225,0,45330,0,8548,0,4443,0,201117,233,1915246,19686,1630724,12984,706965,6610,162997,1595,531627,3870,130811,1860,63134,387,3008777,40982,320868,263864,2568,2567,1240472,926508,430320,125996,328496,116734,64401,1538347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-15-august-2021.pdf
2021-08-15,15338926,94497,8935315,41742,8274354,0,660961,0,1921533,736,1091641,11686,629240,7644,201431,1714,455884,3707,167034,22,107639,461,1829209,26785,137386,379,100938,351,49498,342,14562,11,44849,180,8241,3,4372,3,281922,890,1923022,8878,1645179,4680,715757,3312,163606,390,539517,1128,181243,1006,66030,0,3059193,20189,287213,272759,2568,2567,1240472,926508,430320,125996,328496,116734,64401,1538347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-16-august-2021.pdf
2021-08-16,15618391,279465,9112592,177277,8446709,172355,665883,4922,1967053,45520,1098347,6706,641450,12210,203008,1577,462293,6409,169120,2086,108708,1069,1855820,26611,137642,256,101404,466,49956,458,14569,7,45131,282,8244,3,4371,-1,285273,3351,1957056,34034,1676382,31203,728211,12454,166124,2518,546968,7451,189100,7857,66808,778,3135353,76160,389958,274938,2569,2568,1240472,926508,430320,125996,328496,116734,64401,1538347,40185,21117,34989,18624,10321,4904,6067,3843,6309,3397,2185,1278,15965,8946,49368,22762,169449,86793,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-17-august-2021.pdf
2021-08-17,15892260,273869,9286938,174346,8617369,170660,669569,3686,1993799,26746,1112409,14062,654685,13235,205402,2394,468877,6584,173572,4452,110099,1391,1886479,30659,138280,638,101983,579,50130,174,14570,1,45369,238,8253,9,4398,27,287285,2012,1993412,36356,1707333,30951,738627,10416,168511,2387,555808,8840,192767,3667,67980,1172,3212232,76879,392153,276063,2569,2568,,,,,,,,,40185,21117,34989,18624,10321,4904,6067,3843,6309,3397,2185,1278,15965,8946,49368,22762,169449,86793,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-18-august-2021.pdf
2021-08-18,16201270,309010,9476745,189807,8793649,176280,683096,13527,2020558,26759,1130289,17880,670733,16048,208088,2686,475600,6723,173711,139,111999,1900,1933547,47068,140136,1856,103432,1449,50467,337,14628,58,45747,378,8369,116,4550,152,296271,8986,2033531,40119,1738121,30788,751245,12618,170436,1925,565800,9992,196037,3270,69358,1378,3288617,76385,400749,281337,2569,2568,,,,,,,,,40185,21117,34989,18624,10321,4904,6067,3843,6309,3397,2185,1278,15965,8946,49368,22762,169449,86793,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-19-august-2021.pdf
2021-08-19,16504574,303304,9666038,189293,8972838,179189,693200,10104,2048442,27884,1146830,16541,686205,15472,211429,3341,482184,6584,180817,7106,113928,1929,1968701,35154,141504,1368,104791,1359,50850,383,14661,33,46187,440,8439,70,4683,133,302406,6135,2074927,41396,1767436,29315,763894,12649,172861,2425,575142,9342,199674,3637,70674,1316,3367909,79292,406974,285210,2569,2568,,,,,,,,,40185,21117,34989,18624,10321,4904,6067,3843,6309,3397,2185,1278,15965,8946,49368,22762,169449,86793,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-20-august-2021.pdf
2021-08-20,16815098,310524,9851490,185452,9150193,177355,701297,8097,2077395,28953,1167094,20264,699207,13002,213738,2309,488555,6371,187974,7157,115535,1607,2014110,45409,142556,1052,105866,1075,51201,351,14768,107,46594,407,8582,143,4826,143,307153,4747,2115620,40693,1797383,29947,776109,12215,174956,2095,585318,10176,203729,4055,71812,1138,3445017,77108,411971,288298,2569,2568,,,,,,,,,40185,21117,34989,18624,10321,4904,6067,3843,6309,3397,2185,1278,15965,8946,49368,22762,169449,86793,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-21-august-2021.pdf
2021-08-21,17011099,196001,9945184,93694,9238114,87921,707070,5773,2102499,25104,1186200,19106,710867,11660,215904,2166,493251,4696,187997,23,116469,934,2052728,38618,143840,1284,106962,1096,51377,176,14977,209,46869,275,8788,206,4977,151,309484,2331,2138689,23069,1808088,10705,783255,7146,176525,1569,589940,4622,205854,2125,72108,296,3483451,38434,415568,290470,2569,2568,,,,,,,,,40185,21117,34989,18624,10321,4904,6067,3843,6309,3397,2185,1278,15965,8946,49368,22762,169449,86793,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-22-august-2021.pdf
2021-08-22,17150654,139555,9990777,45593,9280958,42844,709819,2749,2124333,21834,1199132,12932,722659,11792,217596,1692,497424,4173,188003,6,116944,475,2093786,41058,144448,608,107477,515,51660,283,15028,51,47040,171,8823,35,5087,110,310442,958,2151381,12692,1814002,5914,786694,3439,176916,391,591210,1270,207304,1450,72064,-44,3501201,17750,417049,291730,2569,2568,,,,,,,,,42446,24613,39120,20917,11478,5922,6452,4307,6838,3904,2435,1504,17464,9838,58771,27927,189618,101120,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-23-august-2021.pdf
2021-08-23,17440596,289942,10169545,178768,9454926,173968,714619,4800,2151741,27408,1207479,8347,735381,12722,219090,1494,504806,7382,195717,7714,117802,858,2139035,45249,144972,524,107931,454,51782,122,15029,1,46834,-206,8827,4,5085,-2,314271,3829,2191431,40050,1841215,27213,798603,11909,179944,3028,599176,7966,214756,7452,72921,857,3576768,75567,419999,293577,2569,2568,,,,,,,,,42446,24613,39120,20917,11478,5922,6452,4307,6838,3904,2435,1504,17464,9838,58771,27927,189618,101120,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-24-august-2021.pdf
2021-08-24,17747787,307191,10359625,190080,9634511,179585,725114,10495,2182290,30549,1223019,15540,750200,14819,221586,2496,512096,7290,196013,296,118783,981,2184175,45140,145690,718,109050,1119,51922,140,15099,70,46991,157,8848,21,5102,17,322393,8122,2234263,42832,1871839,30624,811350,12747,182353,2409,608447,9271,217680,2924,74308,1387,3654290,77522,426987,297074,2569,2568,,,,,,,,,42446,24613,39120,20917,11478,5922,6452,4307,6838,3904,2435,1504,17464,9838,58771,27927,189618,101120,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-25-august-2021.pdf
2021-08-25,18083207,335420,10552885,193260,9817786,183275,735099,9985,2214371,32081,1244215,21196,764565,14365,224521,2935,519100,7004,198832,2819,120375,1592,2244343,60168,146917,1227,110577,1527,52178,256,15183,84,47368,377,8879,31,5120,18,328721,6328,2280274,46011,1902057,30218,823676,12326,184827,2474,619430,10983,221381,3701,75526,1218,3730771,76481,433669,300367,2569,2568,,,,,,,,,42446,24613,39120,20917,11478,5922,6452,4307,6838,3904,2435,1504,17464,9838,58771,27927,189618,101120,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-26-august-2021.pdf
2021-08-26,18390297,307090,10758361,205476,10010495,192709,747866,12767,2218382,4011,1265164,20949,779366,14801,227884,3363,526363,7263,204364,5532,121997,1622,2288416,44073,148334,1417,112448,1871,52646,468,15296,113,47743,375,8919,40,5159,39,337047,8326,2325828,45554,1934026,31969,836034,12358,186897,2070,629178,9748,225248,3867,76726,1200,3816832,86061,441927,304864,2569,2568,,,,,,,,,42446,24613,39120,20917,11478,5922,6452,4307,6838,3904,2435,1504,17464,9838,58771,27927,189618,101120,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-27-august-2021.pdf
2021-08-27,18706627,316330,10944297,185936,10187198,176703,757099,9233,2247617,29235,1285371,20207,793279,13913,230209,2325,533143,6780,204651,287,123189,1192,2344871,56455,149394,1060,114466,2018,53171,525,15398,102,48022,279,8979,60,5181,22,342048,5001,2369471,43643,1959111,25085,849640,13606,189764,2867,638875,9697,228952,3704,77755,1029,3894070,77238,447938,308050,2569,2568,,,,,,,,,42446,24613,39120,20917,11478,5922,6452,4307,6838,3904,2435,1504,17464,9838,58771,27927,189618,101120,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-28-august-2021.pdf
2021-08-28,18927313,220686,11042386,98089,10279999,92801,762387,5288,2305170,57553,1304239,18868,804162,10883,232957,2748,538099,4956,204689,38,123984,795,2371627,26756,150498,1104,115942,1476,53504,333,15468,70,48298,276,9087,108,5238,57,343856,1808,2396620,27149,1969436,10325,856283,6643,191660,1896,643451,4576,230806,1854,78323,568,3933916,39846,451149,310119,2569,2568,,,,,,,,,42446,24613,39120,20917,11478,5922,6452,4307,6838,3904,2435,1504,17464,9838,58771,27927,189618,101120,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-29-august-2021_1.pdf
2021-08-29,19085741,158428,11085589,43203,10320608,40609,764981,2594,2332758,27588,1318945,14706,814712,10550,235629,2672,542726,4627,204723,34,124464,480,2426195,54568,150986,488,116490,548,53538,34,15574,106,48482,184,9102,15,5242,4,345039,1183,2409042,12422,1974707,5271,859688,3405,191798,138,645227,1776,232242,1436,78323,0,3950109,16193,452791,311069,2569,2568,,,,,,,,,45280,27926,43444,24243,12883,6859,6982,4853,7470,4483,2767,1724,18985,10977,72437,33116,215489,116610,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-30-august-2021_1.pdf
2021-08-30,19362666,276925,11250529,164940,10492443,171835,758086,-6895,2333890,1132,1330188,11243,826226,11514,238293,2664,549531,6805,205030,307,125588,1124,2503391,77196,151399,413,114461,-2029,53621,83,15571,-3,48512,30,9086,-16,5237,-5,339780,-5259,2449187,40145,2000109,25402,870380,10692,194296,2498,652860,7633,240459,8217,79102,779,4026469,76360,444590,312368,2569,2568,,,,,,,,,45280,27926,43444,24243,12883,6859,6982,4853,7470,4483,2767,1724,18985,10977,72437,33116,215489,116610,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/08/covid-19-vaccine-rollout-update-31-august-2021.pdf
2021-08-31,19697498,334832,11431458,180929,10667759,175316,763699,5613,2395003,61113,1346866,16678,838715,12489,241967,3674,557003,7472,213908,8878,126816,1228,2545762,42371,152369,970,115228,767,53647,26,15613,42,48654,142,9180,94,5245,8,343060,3280,2492122,42935,2029023,28914,882410,12030,196925,2629,662150,9290,243533,3074,80311,1209,4101988,75519,448021,314533,2569,2568,,,,,,,,,45280,27926,43444,24243,12883,6859,6982,4853,7470,4483,2767,1724,18985,10977,72437,33116,215489,116610,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-1-september-2021_0.pdf
2021-09-01,20028084,330586,11613812,182354,10837784,170025,776028,12329,2430564,35561,1367356,20490,851323,12608,245811,3844,563998,6995,217994,4086,128548,1732,2608678,62916,153753,1384,116344,1116,54079,432,15674,61,48978,324,9353,173,5253,8,351742,8682,2536860,44738,2056350,27327,896372,13962,198916,1991,671804,9654,246663,3130,81367,1056,4170304,68316,454371,320499,2569,2568,,,,,,,,,45280,27926,43444,24243,12883,6859,6982,4853,7470,4483,2767,1724,18985,10977,72437,33116,215489,116610,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-2-september-2021.pdf
2021-09-02,20329483,301399,11796196,182384,11011142,173358,785054,9026,2464284,33720,1389161,21805,864299,12976,249277,3466,571501,7503,220673,2679,130115,1567,2643977,35299,155098,1345,117443,1099,54444,365,15718,44,49299,321,9402,49,5266,13,357390,5648,2580427,43567,2083196,26846,910070,13698,200895,1979,682117,10313,249267,2604,82081,714,4244083,73779,458814,325066,2569,2568,,,,,,,,,45280,27926,43444,24243,12883,6859,6982,4853,7470,4483,2767,1724,18985,10977,72437,33116,215489,116610,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-3-september-2021_0.pdf
2021-09-03,20641758,312275,11971813,175617,11178295,167153,793518,8464,2498586,34302,1410837,21676,876409,12110,251491,2214,578938,7437,223521,2848,131602,1487,2698561,54584,155992,894,118380,937,54844,400,15772,54,49605,306,9487,85,5275,9,363097,5707,2624582,44155,2107246,24050,922026,11956,204034,3139,692198,10081,253382,4115,82843,762,4313050,68967,462901,329424,2569,2568,,,,,,,,,45280,27926,43444,24243,12883,6859,6982,4853,7470,4483,2767,1724,18985,10977,72437,33116,215489,116610,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-4-september-2021.pdf
2021-09-04,20855353,213595,12060450,88637,11261459,83164,798991,5473,2525987,27401,1430604,19767,886875,10466,253889,2398,584054,5116,225878,2357,132430,828,2755186,56625,156951,959,119332,952,55305,461,15822,50,49846,241,9533,46,5291,16,365800,2703,2647783,23201,2117595,10349,928573,6547,205636,1602,696193,3995,255409,2027,82961,118,4348420,35370,465426,332367,2569,2568,,,,,,,,,45280,27926,43444,24243,12883,6859,6982,4853,7470,4483,2767,1724,18985,10977,72437,33116,215489,116610,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-5-september-2021.pdf
2021-09-05,20985989,130636,12099422,38972,11298319,36860,801103,2112,2549620,23633,1446305,15701,896352,9477,255537,1648,589226,5172,228491,2613,133307,877,2787729,32543,157439,488,119622,290,55426,121,15831,9,50101,255,9610,77,5313,22,366660,860,2659519,11736,2122087,4492,931750,3177,206172,536,697432,1145,256554,1145,82838,-123,4363068,14648,465426,332367,2569,2568,,,,,,,,,47954,30951,47159,27636,14538,7738,7539,5354,8181,5354,3100,1952,20079,12008,84409,38740,233791,131901,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-6-september-2021.pdf
2021-09-06,21244935,258946,12266481,167059,11462706,164387,803775,2672,2580633,31013,1456589,10284,907563,11211,256857,1320,596437,7211,231291,2800,134414,1107,2814670,26941,157635,196,119808,186,56006,580,15834,3,50211,110,9611,1,5315,2,368276,1616,2701870,42351,2148594,26507,944053,12303,208051,1879,704393,6961,261603,5049,83555,717,4431666,68598,,,,,,,,,,,,,47954,30951,47159,27636,14538,7738,7539,5354,8181,5354,3100,1952,20079,12008,84409,38740,233791,131901,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-7-september-2021.pdf
2021-09-07,21539586,294651,12444167,177686,11631042,168336,813125,9350,2618309,37676,1476068,19479,919843,12280,259762,2905,604407,7970,235894,4603,135438,1024,2845698,31028,158851,1216,120603,795,56625,619,15850,16,50416,205,9644,33,5325,10,374632,6356,2746027,44157,2175523,26929,956448,12395,209405,1354,713010,8617,264923,3320,85148,1593,4501737,70071,,,,,,,,,,,,,47954,30951,47159,27636,14538,7738,7539,5354,8181,5354,3100,1952,20079,12008,84409,38740,233791,131901,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-8-september-2021.pdf
2021-09-08,21850954,311368,12623175,179008,11798928,167886,824247,11122,2658212,39903,1499747,23679,933964,14121,263599,3837,612916,8509,239393,3499,137203,1765,2882745,37047,160645,1794,122045,1442,57388,763,15914,64,51368,952,9724,80,5339,14,380456,5824,2789935,43908,2200772,25249,968038,11590,211543,2138,723178,10168,267853,2930,86048,900,4572929,71192,,,,,,,,,,,,,47954,30951,47159,27636,14538,7738,7539,5354,8181,5354,3100,1952,20079,12008,84409,38740,233791,131901,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-9-september-2021.pdf
2021-09-09,22170011,319057,12784377,161202,11948200,149272,836177,11930,2722761,64549,1522811,23064,947732,13768,267462,3863,621725,8809,242875,3482,138727,1524,2921541,38796,162360,1715,124811,2766,58298,910,15923,9,52498,1130,9973,249,5348,9,385456,5000,2810569,20634,2224812,24040,980043,12005,214225,2682,731815,8637,270543,2690,87388,1340,4650315,77386,,,,,,,,,,,,,47954,30951,47159,27636,14538,7738,7539,5354,8181,5354,3100,1952,20079,12008,84409,38740,233791,131901,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-10-september-2021.pdf
2021-09-10,22473563,303552,12961634,177257,12115070,166870,846564,10387,2762504,39743,1546381,23570,960165,12433,270381,2919,629649,7924,246087,3212,140074,1347,2956688,35147,163630,1270,127405,2594,58672,374,15963,40,52937,439,10091,118,5361,13,390787,5331,2850501,39932,2248603,23791,991009,10966,215468,1243,739836,8021,273946,3403,88608,1220,4728817,78502,,,,,,,,,,,,,47954,30951,47159,27636,14538,7738,7539,5354,8181,5354,3100,1952,20079,12008,84409,38740,233791,131901,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-11-september-2021.pdf
2021-09-11,22669372,195809,13056566,94932,12202006,86936,854560,7996,2796750,34246,1566278,19897,970680,10515,272957,2576,635348,5699,249171,3084,140805,731,2980817,24129,165331,1701,130682,3277,58977,305,16039,76,53231,294,10207,116,5367,6,392938,2151,2874236,23735,2260229,11626,996370,5361,217476,2008,743684,3848,276225,2279,88912,304,4766662,37845,,,,,,,,,,,,,47954,30951,47159,27636,14538,7738,7539,5354,8181,5354,3100,1952,20079,12008,84409,38740,233791,131901,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-12-september-2021.pdf
2021-09-12,22802573,133201,13103121,46555,12243145,41139,859976,5416,2828334,31584,1581387,15109,980840,10160,273005,48,641118,5770,253403,4232,141504,699,2999861,19044,165986,655,133603,2921,59226,249,16050,11,53422,191,10292,85,5373,6,394051,1113,2886755,12519,2265520,5291,999350,2980,217599,123,745325,1641,277576,1351,88917,5,4784076,17414,,,,,,,,,,,,,21559,12209,51158,32157,15987,8822,8167,5734,8762,5599,3440,2172,21303,13246,93769,45241,230466,128232,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-13-september-2021.pdf
2021-09-13,23078749,276176,13276695,173574,12406476,163331,870219,10243,2861179,32845,1592893,11506,990996,10156,278283,5278,649504,8386,256688,3285,142717,1213,3029794,29933,166351,365,136606,3003,59277,51,16068,18,53508,86,10420,128,5386,13,400384,6333,2924558,37803,2288045,22525,1009767,10417,219460,1861,753396,8071,280106,2530,89801,884,4863562,79486,,,,,,,,,,,,,21559,12209,51158,32157,15987,8822,8167,5734,8762,5599,3440,2172,21303,13246,93769,45241,230466,128232,,,,,,,,,,,,,,,,,,,Y,https://www.health.gov.au/sites/default/files/documents/2021/09/covid-19-vaccine-rollout-update-14-september-2021.pdf
